record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
NaorAP202540241868,article,"Naor, AP and Dubovi, I",2025,Nurse-led inpatient education using a gamification approach for patients with mental illness: A quasi-experimental study.,International journal of nursing sciences,"OBJECTIVES: Patient education while hospitalized enhances patients' ability to manage chronic diseases, including mental disorders, promoting adherence to treatment plans. This study aimed to evaluate the effectiveness of gamification as an instructional approach for nurse-led inpatient education. METHODS: A quasi-experimental study was conducted. A total of 112 participants were recruited from the Geha Mental Health Center, a tertiary mental health center in Israel, from September 2022 to June 2023 and randomly allocated to the intervention group or control group. Nurses provided health education to patients in the intervention group using gamification techniques based on traditional health education methods. Responsibilities, rights, and relevant information for hospitalized patients were written on different cards. Patients were divided into groups of 3-4, and health education was delivered through memory card games and quartet card games. Each type of game was played twice, each lasting 30 min, occurring once every two weeks. In the control group of patients, traditional health education methods were utilized. A self-developed questionnaire assessing knowledge, self-efficacy, and adherence was used to investigate the two patient groups before and after the intervention, allowing for a comparison of the results. RESULTS: Overall, 90 patients completed the study: 45 in the intervention group and 45 in the control group. Both groups improved knowledge, self-efficacy, and adherence after the intervention (<i>P</i> < 0.01). Furthermore, health education based on gamification methods was more effective than conventional health education in enhancing all three aspects of patient outcomes (<i>P</i> < 0.01). CONCLUSION: Gamification is preferable to routine education for fostering patient engagement in therapeutic sessions by enhancing self-efficacy and knowledge. The findings may contribute to developing gamified educational interventions to improve the effectiveness of inpatient education.",10.1016/j.ijnss.2025.02.007,40241868,Gamification; Mental disorders; Nursing; Patient education,exclude,,exclude,"P1: Gamified education delivered to mental-illness patients, not nursing education; also quasi-experimental.","AI-R1: Gamified education delivered to mental-illness patients, not nursing education; also quasi-experimental."
ColacciT202540223496,article,"Colacci, T and Bonavoglia, F and Dibattista, F and Gargaro, V and Taborri, S and La Torre, G",2025,Action Maze and Role Playing in comparison: A Randomized Field Trial on simulation-based teaching methodologies in critical care.,Annali di igiene : medicina preventiva e di comunita,"BACKGROUND: The training of healthcare professionals requires continuous innovation in teaching methodologies to foster the development of professional skills. The use of simulation in critical care is a proven effective technique, allowing students to acquire and consolidate the necessary knowledge to plan and implement nursing care in clinical practice. Interactive teaching strategies aim to increase student engagement and motivation in order to improve the learning process, decision-making, and critical thinking. New technologies that leverage gamification provide further advancements in interactive learning and represent a valuable and promising tool for training in various healthcare contexts. This study aims to analyze and compare two simulated teaching methodologies, Role Playing and Action Maze, and assess their effectiveness in terms of the acquisition of specific knowledge in the critical care field and the level of satisfaction among nursing students. MATERIALS AND METHODS: A Randomized Field Trial was conducted. A total of 130 third-year nursing students from the Sapienza University of Rome were enrolled in the study, with 60 students from course D and 70 students from course X. An initial lecture was given on nursing care for critical patients. At the end of the lecture, a custom-designed questionnaire was administered to evaluate the knowledge acquired. The students were then randomly allocated into two groups: one group was assigned to Role Playing, and the other to Action Maze. At the end of the two simulated teaching activities, the questionnaire was administered again to assess changing in knowledge. Additionally, two validated scales, the Educational Practice Questionnaire Student Version and the Simulation Design Scale Student Version, were administered to assess student satisfaction and perception regarding the simulation techniques performed. RESULTS: The Wilcoxon signed-rank test with Z=-2.1 and p=0.03, performed on the correct post-intervention responses, was significant with a p-value of <0.05 for the Action Maze group compared to the Role Playing group. The Simulation Design Scale Student Version scale showed a p-value of <0.05 for both the ""teaching methodology"" and ""importance of elements"" sections. The Educational Practice Questionnaire Student Version scale showed a p-value of 0.076 for the evaluation of the ""importance of elements"" section. CONCLUSIONS: The results of the study indicated that the Action Maze simulation teaching methodology was more effective, both in terms of knowledge acquisition and student satisfaction, compared to the Role Playing methodology. Further comparative studies are recommended to evaluate the effectiveness of the Action Maze compared to other simulated teaching methods.",10.7416/ai.2025.2698,40223496,Nursing students; teaching methodology simulation; gamification; action maze; role playing; critical care education,maybe,,maybe,,"AI-R1: Randomized trial of Action Maze (gamified) vs Role Playing in nursing students; comparator may also be interactive, uncertain."
YumruMenteH202540204363,article,"Yumru Menteş, H and Koç, Ş",2025,Effects of a nurse-led play-based internet addiction prevention program in early adolescents: A randomized controlled study.,Archives of psychiatric nursing,"OBJECTIVE: This study aimed to investigate the effectiveness of a play-based program on internet addiction severity, daily internet usage, and game-playing duration among early adolescents. METHODS: The study employed a pretest-posttest randomized controlled design. Data were collected using the Adolescent Information Form, Internet Addiction Test, and Follow-up Form. The intervention group received a nurse-led play-based program, while the control group did not receive any intervention. RESULTS: Before the program, the IAT scores, daily internet usage, and daily digital game playing time of the groups were similar. After the program, early adolescents' IAT scores, daily internet use, and daily digital game playing time were found to be significantly lower than the pre-program and control groups. CONCLUSION: A nurse-led play-based program can be used for school-based prevention of internet addiction. However, further studies are needed to evaluate the long-term effects of these interventions on early adolescents at different stages.",10.1016/j.apnu.2025.151851,40204363,Adolescent; Internet addiction; Play therapy; School health,exclude,,exclude,"P1: Nurse-led play-based program for adolescents' internet addiction, not nursing education.","AI-R1: Nurse-led play-based program for adolescents' internet addiction, not nursing education."
DemiRcanB202540179528,article,"Demi Rcan, B and Kaya, H",2025,The effect of using digital games on learning satisfaction and self-confidence in providing nursing students with subcutaneous injection skills: A randomized controlled trial.,Nurse education in practice,"AIM: This study was conducted to examine the effect of using digital games on knowledge, skills, satisfaction and self-confidence in teaching nursing students the skill of subcutaneous injection. BACKGROUND: Rapid changes in the technological field have also been reflected in nursing education and digital teaching technologies have begun to gain importance in the teaching of fundamental nursing skills. DESIGN: A pre-test post-test randomized controlled trial. METHOD: The study was conducted between February 2023 and July 2023 with students enrolled in the Fundamentals of Nursing course at a university in Istanbul. A total of 72 nursing students were randomly assigned to the digital game group (n = 36) and the control group (n = 36). The research data were collected using the Student Information Form, Subcutaneous Injection Knowledge Test, Subcutaneous Heparin Injection Skill Checklist and The Student Satisfaction and Self-Confidence in Learning Scale. RESULTS: The digital game group had higher levels of skills, satisfaction and self-confidence (p < 0.05). There was no significant difference in knowledge scores between the digital game group and the control group (p > 0.05); however, the posttest knowledge scores of the digital game group increased (p < 0.001). Post-hoc analysis showed that knowledge had a power of 0.76, skills had a power of 0.99 and satisfaction and self-confidence had a power of 0.82. CONCLUSIONS: It was observed that the use of digital games in teaching a critical skill such as subcutaneous injection can improve the effectiveness of traditional education. Digital games can offer time and space independent learning opportunities when resources are limited.",10.1016/j.nepr.2025.104341,40179528,Digital games; Nursing education; Satisfaction; Self-confidence; Subcutaneous injection,include,,include,,AI-R1: RCT of digital games vs control teaching subcutaneous injection to nursing students with skill outcomes.
HolandaPCM202540172445,article,"Holanda, PCM and Abreu, WJC and Linhares, FMP and Mendes, RCMG and Alves, FAP and Guedes, TG",2025,Effectiveness of educational technology on human immunodeficiency virus/AIDS prevention: randomized clinical trial.,Revista latino-americana de enfermagem,"UNLABELLED: to evaluate the effectiveness of the board game ""Mural de Risco"" (Risk Wall) on the prevention of the Human Immunodeficiency Virus/AIDS in the knowledge of people aged 50 and over in a school context. randomized controlled trial, with two arms, carried out in 18 schools with 100 people in Youth and Adult Education. A validated illustrated instrument was used to assess knowledge. The educational intervention took place in groups of 3 to 5 participants, with the ""Mural de Risco"" game, in which the participants judged the images that represented a lot, little or no risk of HIV infection. McNemar's test was applied to the distribution of correct answers. there was a significant increase in the mean scores in the intervention group between baseline and the 30th day (p=0.001), which did not occur in the control group (p=0.953). the game was effective in increasing the knowledge of people aged 50 and over about the prevention of the Human Immunodeficiency Virus/AIDS. Brazilian Registry of Clinical Trials: RBR-5w9tx9. BACKGROUND: (1) In Brazil and around the world, there are high HIV/aids rates among older adults. BACKGROUND: (2) The board game is a low-cost, easily accessible educational resource. BACKGROUND: (3) The board game contains images of older adults in everyday situations. BACKGROUND: (4) The ""Mural de Risco"" (Risk Wall) game was validated by experts and evaluated by the target audience. BACKGROUND: (5) The game can be used by nurses in health education activities.",10.1590/1518-8345.7352.4515,40172445,,exclude,,exclude,"P1: Board game RCT targeting adult learners' HIV knowledge in school context, not nursing education.","AI-R1: Board game RCT targeting adult learners' HIV knowledge in school context, not nursing education."
zkanatS202540168749,article,"Özkan Şat, S and Aktaş, N and Akbaş, P",2025,The impact of escape room game and role-playing on nursing students' violence against women assessment skills and attitudes toward violence against women: A randomised controlled trial.,Nurse education in practice,"AIM: To evaluate the effects of escape rooms and role-playing methods on nursing students' ability to recognise and assess violence against women and their attitudes toward violence. BACKGROUND: Innovative and practical strategies are essential to enhance nursing students' capacity to identify and address violence. Gamification offers a promising approach to the development of these skills. DESIGN: A pre-test and post-test factorial group randomised controlled trial was conducted. METHODS: A total of 120 nursing students were randomised into three groups: escape room game (n = 40), role-playing (n = 40) and control (n = 40). Data were collected using the Knowledge Test on Violence Against Women, Scale for Attitudes Toward Violence and Scale for Nurses' and Midwives' Recognition of the Symptoms of Violence Against Women. Assessments were conducted one week and one month after the intervention. RESULTS: Both the escape room game and role-playing groups demonstrated significantly higher knowledge test scores and more contemporary, non-approving attitudes toward violence than the control group at both time points. The escape room group, in particular, achieved notable improvements in recognising signs of violence against women. CONCLUSIONS: Escape room games and role-playing are effective educational methods to improve nursing students' knowledge, attitudes and assessment skills related to violence prevention. Incorporating these methods into nursing education programs is recommended to enhance the learning outcomes.",10.1016/j.nepr.2025.104346,40168749,Escape room; Gamification; Gender-based violence; Nursing students; Role playings; Violence,include,,include,,AI-R1: RCT of escape room game vs control in nursing students with knowledge/skill outcomes.
SinghB202540049759,article,"Singh, B and Bennett, H and Miatke, A and Dumuid, D and Curtis, R and Ferguson, T and Brinsley, J and Szeto, K and Petersen, JM and Gough, C and Eglitis, E and Simpson, CE and Ekegren, CL and Smith, AE and Erickson, KI and Maher, C",2025,"Effectiveness of exercise for improving cognition, memory and executive function: a systematic umbrella review and meta-meta-analysis.",British journal of sports medicine,"OBJECTIVE: To evaluate systematic reviews of randomised controlled trials (RCTs) on the effects of exercise on general cognition, memory and executive function across all populations and ages. METHODS: Systematic reviews and meta-analyses of RCTs evaluating the effects of exercise on general cognition, memory and executive function were eligible. Data extraction and risk of bias scoring were conducted in duplicate. The A MeaSurement Tool to Assess systematic Reviews (AMSTAR-2) was used to assess the risk of bias. Effect sizes were pooled using random effects models and reported as standardised mean differences (SMD). Subgroup analyses were conducted for participant and intervention characteristics.General cognition, memory and executive function. DATA SOURCES: CINAHL, The Cochrane Library, Embase, MEDLINE via OVID, Emcare, ProQuest Central, ProQuest Nursing and Allied Health Source, PsycINFO, Scopus, Sport Discus and Web of Science. RESULTS: 133 systematic reviews (2,724 RCTs and 258 279 participants) were included. Exercise significantly improved general cognition (SMD=0.42), memory (SMD=0.26) and executive function (SMD=0.24). Memory and executive function improvements from exercise were greater for children and adolescents than for adults and older adults. Those with attention-deficit/hyperactivity disorder exhibited greater improvement in executive function than other populations. Effects were generally larger for low- and moderate-intensity interventions. Shorter interventions (1-3 months) and exergames (video games that require physical movement) had the largest effects on general cognition and memory. Findings remained statistically significant after excluding reviews rated as low and critically low quality. CONCLUSIONS: These findings provide strong evidence that exercise, even light intensity, benefits general cognition, memory and executive function across all populations, reinforcing exercise as an essential, inclusive recommendation for optimising cognitive health. TRIAL REGISTRATION NUMBER: PROSPERO ID: CRD42023468991.",10.1136/bjsports-2024-108589,40049759,Aging; Exercises; Psychiatry; Risk factor,exclude,,exclude,"S1: Umbrella review/meta-meta-analysis of exercise on cognition, not an RCT or game intervention.","AI-R1: Umbrella review/meta-meta-analysis of exercise on cognition, not an RCT or game intervention."
ParlakSertH202540048860,article,"Parlak Sert, H and Başkale, H",2025,"The effect of serious game on the level of anxiety, fear, knowledge of hospitalized children and level of anxiety in their parents.",Journal of pediatric nursing,"BACKGROUND: Serious games can be used to increase the knowledge level of hospitalized children and reduce their anxiety levels and fear of medical procedures. OBJECTIVES: This randomized controlled study was conducted to examine the effects of the developed serious game on children's anxiety, fear and knowledge levels and their parents' anxiety levels. METHODS: For this randomized controlled trial, a pre-test-post-test experimental study method was used, guided by the CONSORT checklist. The sample consisted of 70 children aged 8-12 years and their parents. Sociodemographic Data Collection Form, Fear Scale of Medical Treatment, Clinical Knowledge Form, State-trait Anxiety Inventory for Children and for Adults were used to data collection. RESULTS: As a result of the study, it has been found that serious gaming affects the state and trait anxiety levels, medical treatment fear levels and clinical knowledge levels of hospitalized children aged 8-12 years. It was determined that the state anxiety of the parents of the children participating in the study decreased, their trait anxiety is not affected. CONCLUSION: In children aged 8-12 years, the use of serious game increased knowledge and decreased anxiety and fear of medical procedures. Larger studies involving parents are needed. APPLICATION TO PRACTICE: Nurses are healthcare professionals who play a key role in managing anxiety through non-pharmacological interventions. Opportunities should be created for nurses to use artificial intelligence in their own initiatives and transfer it to the clinical environment. It is the first Turkish serious game developed by nurses.",10.1016/j.pedn.2025.02.019,40048860,Anxiety; Fear; Hospitalized child; Patient education; Serious game,exclude,,exclude,"P1: Serious game RCT in hospitalized children, not nursing education.","AI-R1: Serious game RCT in hospitalized children, not nursing education."
FathiNajafiT202539994678,article,"Fathi Najafi, T and Andaroon, N and Bolghanabadi, N and Sharifi, N and Dashti, S",2025,Gamification in midwifery education: a systematic review.,BMC medical education,"BACKGROUND AND OBJECTIVES: Midwifery education requires the integration of thought and practical knowledge and skills. Therefore, new education methods, including gamification based education, might be able to improve midwifery education. The aim of this systematic review was to evaluate the effectiveness of gamification in midwifery education. MATERIALS AND METHODS: This systematic review was conducted on both observational and experimental (quasi-experimental and randomized controlled trials) published articles in PubMed, SCOPUS, and Web Of Science till March 2024. All articles in English language that evaluated gamification-based education in midwifery or nurse-midwifery education were evaluated. RESULTS: Of the primary 268 articles, 6 articles (three cross-sectional and three intervention studies) were eligible for review. All studies used serious game method for educating on different aspects of care. Both digital and non-digital games were found to be more effective than traditional education in the reviewed studies. Satisfaction with game based education was lower than traditional method in one study. CONCLUSIONS: Gamification based education can be a promising method for educating midwifery and nurse-midwifery students due to their efficiency in improving students' knowledge and skills especially in practical fields.",10.1186/s12909-025-06880-x,39994678,Gamification; Health care; Midwifery education; Nursing,exclude,,exclude,"S1: Systematic review of gamification in midwifery education, not a primary RCT.","AI-R1: Systematic review of gamification in midwifery education, not a primary RCT."
DurmazEdeerA202539964287,article,"Durmaz Edeer, A and Vural, F and Özer Özlü, NG",2025,The Effect of Game-Based Technology on Undergraduate Nursing Students' Knowledge and Motivation: Mixed-Methods Study.,"Computers, informatics, nursing : CIN","The study aimed to determine the effects of game-based technology use in a first-aid lesson on knowledge and motivation. The study had a two-stage explanatory mixed-methods design. Quantitative data were collected as a randomized controlled trial. Qualitative data were collected through purposive sampling. A total of 202 nursing students were included and evaluated with a knowledge test and a teaching materials motivation questionnaire. A puzzle was applied to the intervention group before the first-aid lesson, and a Kahoot! was applied after the lesson. Four structured questions were asked to understand the students' thoughts about the game-based technology used. The students' pretest knowledge scores were similar. The mean posttest knowledge scores of the intervention group were significantly higher. However, the mean scores of the teaching materials motivation questionnaire were not high. The qualitative data analysis categorized students' opinions about the teaching materials as effective learning, enjoyable learning, and motivating learning. In conclusion, game-based technology methods in nursing practical lessons can enable students to apply the knowledge they learn in practice.",10.1097/CIN.0000000000001251,39964287,First-aid lesson; Game-based technology; Kahoot!; Nursing lesson; Puzzle,include,,include,,AI-R1: RCT (mixed-methods) of game-based technology vs control in nursing students with knowledge/motivation outcomes.
NylnEriksenM202539881301,article,"Nylén-Eriksen, M and Stojiljkovic, M and Lillekroken, D and Lindeflaten, K and Hessevaagbakke, E and Flølo, TN and Hovland, OJ and Solberg, AMS and Hansen, S and Bjørnnes, AK and Tørris, C",2025,Game-thinking; utilizing serious games and gamification in nursing education - a systematic review and meta-analysis.,BMC medical education,"BACKGROUND: The digital shift in higher education is moving from teacher-focused models to active learning with digital technologies, including the integration of game-based learning strategies. We aim to identify, assess, and summarize the findings of evidence and determine the effectiveness of game-thinking on learning outcomes in nursing education. METHODS: A comprehensive search for relevant literature was conducted between April and May 2022 Seven databases ERIC, Scopus, ProQuest Education Source, MEDLINE, CINAHL, Web of Science, and Embase were utilized to locate original, peer-reviewed papers published in English. The review was conducted and reported in compliance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) 2020 guidelines. RESULTS: Overall, 3302 studies were initially screened based on their titles and abstract. From this selection 281 studies were then assessed for full-text eligibility. In the end, 70 studies, consisting of 27 Randomized Controlled Trials (RCTs) and 43 Quasi-experimental studies were included in the review. These studies encompassed data from a total of 8348 participants. The results from the narrative synthesis of the results revealed consistencies across the included studies and their findings. The meta-analysis suggested that game-thinking could be beneficial in nursing education, notably improving students' academic achievement (Pooled ES = 0.99, [95%CI 0.53, 1.44]). The most significant effect of game-thinking on academic achievement was observed in the academic knowledge performance of nursing students (Pooled ES = 1.06, [95%CI 0.55, 1.57]), followed by academic skill performance (Pooled ES = 0.54, [95%CI 0.06, 1.03]). CONCLUSIONS: The systematic review and meta-analysis provide evidence supporting the effectiveness of game-thinking in nursing education. The findings highlight the potential of game-based learning in enhancing nursing education through knowledge acquisition, albeit with a nuanced effect on skill development. As nursing education continues to adapt to the digital era, integration of game-thinking strategies could serve as a valuable method for creating engaging and effective learning experiences for nursing students.",10.1186/s12909-024-06531-7,39881301,Digital media for learning; Game-based learning; Game-thinking; Gamification; Higher education; Nursing; Serious games; Video Games,exclude,,exclude,"S1: Systematic review and meta-analysis, not a primary RCT.","AI-R1: Systematic review and meta-analysis, not a primary RCT."
BertozziE202439872041,article,"Bertozzi, E and Bertozzi-Villa, C and Sabato, E and Alleyne, N and Watson-Miller, S and Jordan, T and Langdon, A",2024,Supporting contraceptive self-care and reproductive empowerment with a digital health game in Barbados: Development and Pre-implementation study for What's My Method?,Gates open research,"Effective contraceptive education is essential to reducing unwanted pregnancy, increasing uptake of modern contraceptive methods, and thoughtfully planning desired births. New World Health Organization (WHO) and family planning organization guidelines recommend situating contraceptive education and counseling within a broader context of self-care that emphasizes individual agency and reproductive empowerment. Digital health interventions, and games for health specifically, have been validated as effective and scalable tools for self-guided and interactive health education, especially among younger tech-savvy individuals. Barbados currently supplements provider-based contraceptive counseling with analog materials (pamphlets and posters) and informational videos that play on a screen in the waiting room. As part of an implementation framework, this study seeks to conduct a formative evaluation of the What's My Method? (WMM) game intervention as a tool to support contraceptive counseling and increase reproductive empowerment among childbearing persons in Barbados. We test-deployed the WMM game in Bridgetown, Barbados, conducting playtests and unstructured discussions with prototypes of the WMM game among three groups of stakeholders (youth contraception ambassadors: n=8; healthcare providers: n=7; and nursing students: n=27) to determine acceptability of the intervention, efficacy of the game as a learning tool, and willingness to adopt the tool in their healthcare context. Feedback on acceptability of the game was largely positive. Detailed constructive comments informed modifications and improvements to the game. The questionnaire used to assess contraceptive knowledge gain did not prove effective. Results indicate that the WMM game is well-received and accepted by the healthcare professionals who would be deploying it. This pilot testing has informed the design of the modified WMM for a randomized controlled trial (RCT) to test the deployment of the game in a healthcare setting.",10.12688/gatesopenres.15376.2,39872041,contraceptive self-efficacy; education; family planning method; reproductive empowerment; videogame,exclude,,exclude,"P1: Digital health game for contraceptive education of patients in Barbados; development/pre-implementation study, not nursing education RCT.","AI-R1: Digital health game for contraceptive education of patients in Barbados; development/pre-implementation study, not nursing education RCT."
KimC202539827787,article,"Kim, C and Ke, F and Brewer, V",2025,Escape rooms as formative knowledge assessment: A quasi-experimental study.,Nurse education today,"BACKGROUND: Escape rooms offer an immersive approach to nursing education, serving as versatile tools for assessment and skill development. While research has explored their potential as alternatives to traditional assessments, their role as formative assessment and impact on knowledge retention in nursing education remain largely unexplored, prompting the need for further investigation. AIM: The study aims to explore the impact of escape rooms as formative assessment on first-year nursing students' knowledge retention. DESIGN: We employed a quasi-experimental research design. SETTINGS: Four escape rooms themed around medication, patient safety, low blood sugar, and sepsis were physically set up in a public university located in the southeast U.S. Student teams of two or three went through each room for an alternative formative assessment. PARTICIPANTS: 134 first-year nursing students, in clinical groups, were randomly assigned into an experimental condition and a control condition. METHODS: A gameful experience questionnaire developed by Högberg et al. (2019) was adapted, comprising 47 items across six categories. Additionally, a test consisting of seventeen multiple-choice questions was administered online for pre-test, post-test, and retention test. Students' perceptions of their learning experiences were also gathered through an open-ended question, with themes identified from their responses. RESULTS: The paired t-test on GamefulQuest scores revealed a significant difference between escape rooms and traditional assessment methods, with the experimental group showing notably higher levels of accomplishment, guidance, immersion, playfulness, and social experience. No statistically significant difference was found between the two groups on knowledge retention. Student feedback on escape room experiences highlighted entertainment, educational value, collaboration dynamics, and logistical considerations, underscoring the multifaceted nature of these immersive learning environments. CONCLUSIONS: Escape rooms promoted students' positive perception of learning experience, but showed no significant advantage over traditional assessment methods in terms of retention, aligning with existing literature on problem-based learning (PBL).",10.1016/j.nedt.2025.106572,39827787,Escape rooms; Formative assessment; Gameful experience; Knowledge retention,exclude,,exclude,S1: Quasi-experimental design (students randomly assigned but described as quasi-experimental escape room study).,AI-R1: Quasi-experimental design (students randomly assigned but described as quasi-experimental escape room study).
zdemirS202539788067,article,"Özdemir, S and Özfırat, Ö",2025,Vaginal breech birth management: serious mobile game design and evaluation for midwifery students.,Nurse education today,"BACKGROUND: The skills required to safely manage vaginal breech birth are declining among healthcare professionals, while midwifery students have limited practice opportunities due to its rarity. Innovative techniques, such as simulation and gamification, have the potential to enhance the acquisition of these essential skills. AIM: This study has two aims. The first aim is to design a serious mobile game on vaginal breech birth management for midwifery students. The second aim is to evaluate the effect of the serious mobile game-based teaching approach on learning. METHODS: A prospective, pretest-posttest, randomized controlled quasi-experimental method was used. The study was conducted with 79 third-year midwifery students (game group = 39, control group = 40) studying in a midwifery department between February-December 2022. After developing the Vaginal Breech Birth Management serious mobile game for midwifery students, students in the game group were educated with serious mobile game, while students in the control group were educated with the traditional teaching method. Questionnaire forms were used to collect data. RESULTS: The Vaginal Breech Birth Management knowledge test day 0 score median of the students in the game group was significantly higher than those in the control group (p < 0,05). However, there was no statistical significance between the median scores of the 14th day of the Vaginal Breech Birth Management knowledge test and the seventh month between the play and control groups (p > 0,05), and it was determined that the scores of the participants in both groups decreased with time. CONCLUSION: The serious mobile game developed increased students' short-term knowledge level of vaginal breech birth management but was not effective in the retention of long-term knowledge. It is recommended that the serious mobile game developed for teaching Vaginal Breech Birth Management should be integrated into the traditional teaching method and used as a reinforcement method.",10.1016/j.nedt.2024.106563,39788067,Breech birth; Education; Midwifery; Mobile game,maybe,,maybe,,AI-R1: Serious mobile game vs traditional teaching in midwifery students; midwifery may be borderline for nursing education.
GohCC202539721898,article,"Goh, CC and Gan, XM and Klainin-Yobas, P",2025,Effectiveness of Digital-Based Interventions on Physical and Psychological Outcomes Among Cancer Patients: A Systematic Review and Meta-Analysis.,Seminars in oncology nursing,"OBJECTIVE: Evolving digital technology has paved the way for endless potentiality. Leveraging on digital technology for healthcare purposes can target cancer patients, thus improving physical and psychological symptoms. Nevertheless, there is limited consolidated evidence on the effectiveness of virtual reality (VR) and mobile applications. This review aimed to synthesize evidence concerning the effectiveness of VR and mobile-based interventions on physical (pain, fatigue, and sleep) and psychological (anxiety and depression) outcomes among cancer patients. METHODS: A comprehensive literature search was conducted on ten electronic databases, ongoing trials, and grey literature, reported between 2013 to 2023. All randomized controlled trials (RCTs) examining VR and mobile-based interventions on the physical or psychological outcomes among people with cancer were included. Two independent reviewers screened records for eligibility, appraised methodological quality, and extracted data from included studies. The Cochrane Risk of Bias tool was used for data appraisal, and a modified Cochrane data extraction form was used for data extraction. Meta-analysis and subgroup analysis were used to analyze data. RESULTS: In total, 43 studies were included. VR relaxation videos and game-based activities were efficacious in improving cancer-related pain. Mobile applications with educational content, symptom monitoring, relaxation videos, teleconsultation, and regular reminders contributed to positive effects on all outcomes. Mindfulness practice appeared to improve sleep quality, anxiety, and depression. Intervention effects sustained at least 6 months for all outcomes, except sleep. CONCLUSIONS: VR and mobile-based interventions had the potential to improve pain, fatigue, sleep, anxiety, and depression at post-intervention. Future RCTs are required to further test both digital interventions on specific types of cancer on multiple research settings. IMPLICATIONS TO NURSING PRACTICE: VR and mobile-based interventions can be offered in clinical settings to help cancer manage their pain, fatigue, sleep, anxiety, and depression. VR relaxation videos, game-based activities, teleconferences, mindfulness, education, and system reminders can be included.",10.1016/j.soncn.2024.151796,39721898,Cancer; Fatigue; Mindfulness; Mobile applications; Pain; Virtual reality,exclude,,exclude,"S1: Systematic review and meta-analysis of digital interventions in cancer patients, not a primary RCT.","AI-R1: Systematic review and meta-analysis of digital interventions in cancer patients, not a primary RCT."
LeeM202439696231,article,"Lee, M and Shin, S and Lee, M and Hong, E",2024,Educational outcomes of digital serious games in nursing education: a systematic review and meta-analysis of randomized controlled trials.,BMC medical education,"BACKGROUND: Advancements in digital technologies and the coronavirus disease pandemic have rapidly shifted educational practices towards engaging digital methods, such as serious games, significantly influencing healthcare education. Digital serious games enhance nursing education by effectively overcoming limitations such as limited training time and inadequate resources, thereby improving knowledge and skills. Few high-quality systematic reviews and meta-analyses were focused exclusively on randomized controlled trials (RCTs) of digital serious games to determine their effects in nursing education. OBJECTIVE: To evaluate the effects of digital serious games on nursing education through a systematic review and meta-analysis using the Kirkpatrick model to evaluate learning and behavioral changes. METHODS: A systematic review and meta-analysis of RCTs was performed. Six databases were searched for articles published before April 2024. Risk of bias was assessed using the Revised Cochrane Risk of Bias tool for randomized trials. A sensitivity analysis was performed. Outcome variables were categorized according to the Kirkpatrick model. Effect sizes were determined using Hedges' g in a random-effects model. Subgroup analysis was performed. RESULTS: The quality appraisal results revealed that all the studies exhibited a low risk of bias across these domains. Eleven studies were included in the systematic review, and eight studies, in the meta-analysis. The intervention group showed significant improvements in knowledge (Hedges' g = 0.75, 95% confidence interval (CI) = [0.27, 1.22], p = .002, I² = 90.51%), confidence (Hedges' g = 0.73, 95% CI = [0.23, 1.24], p = .005, I² = 82.71%), and performance (Hedges' g = 0.49, 95% CI = [0.17, 0.80], p = .003, I² = 56.60%). Subgroup analysis showed a significant improvement in knowledge when the intervention period exceeded 2 weeks (Hedges' g = 0.53, 95% CI = [0.32, 0.74], p < .001, I² = 25.41%). CONCLUSION: This study demonstrates that digital serious games significantly enhance knowledge, performance, and confidence of nursing students, offering a valuable alternative to traditional methods and equipping them with essential clinical competencies. However, the observed high heterogeneity and limitations like brief intervention durations necessitate caution in result interpretation and highlight the need for further research to explore long-term effects and behavioral changes in nursing education.",10.1186/s12909-024-06464-1,39696231,"Digital technology; Education, nursing; Gamification; Meta-analysis",exclude,,exclude,"S1: Systematic review and meta-analysis of serious games, not a primary RCT.","AI-R1: Systematic review and meta-analysis of serious games, not a primary RCT."
